station_name,street_address,city,state,zip_code,latitude,longitude,access_code,facility_type,network,connector_types,level1_count,level2_count,dc_fast_count,pricing,hours,date_last_confirmed,updated_at
MICKEY&FRIENDS M&F 03&04,1343 Disneyland Dr,Anaheim,CA,92802,33.815028,-117.926358,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T00:48:24Z
MICKEY&FRIENDS M&F 17&18,1343 Disneyland Dr,Anaheim,CA,92802,33.815032,-117.926809,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T00:48:24Z
MICKEY&FRIENDS M&F 11&12,1343 Disneyland Dr,Anaheim,CA,92802,33.815035,-117.926548,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T00:48:24Z
MICKEY&FRIENDS M&F 19&20,1343 Disneyland Dr,Anaheim,CA,92802,33.815025,-117.926916,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T00:48:23Z
MICKEY&FRIENDS M&F 15&16,1343 Disneyland Dr,Anaheim,CA,92802,33.814857,-117.926221,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T00:48:21Z
MICKEY&FRIENDS M&F 09&10,1343 Disneyland Dr,Anaheim,CA,92802,33.815036,-117.926516,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T00:48:14Z
1255 TREAT BLVD NEW STATION 2,1277 Treat Blvd,Walnut Creek,CA,94597,37.927041,-122.059197,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T00:48:23Z
AFP EV CHARGERS NONGATEWAY 3,1 S Almaden Blvd,San Jose,CA,95113,37.332923,-121.895569,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T00:48:22Z
AFP EV CHARGERS GATEWAY 1,1 S Almaden Blvd,San Jose,CA,95113,37.333034,-121.89551,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T00:48:20Z
IRVINE  CO  OFC CENTERSIDE 04,3131 Camino del Rio North,San Diego,CA,92108,32.775227,-117.125646,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T00:48:16Z
IRVINE  CO  OFC CENTERSIDE 02,3131 Camino del Rio North,San Diego,CA,92108,32.77518,-117.125716,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T00:48:15Z
SIERRA COLLEGE GRASS VALLEY 1,250 Sierra College Drive,Grass Valley,CA,95945,39.235448,-121.048994,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T00:48:13Z
IRVINE  CO  OFC 630 NCD LVL1 05,630 Newport Center Dr,Newport Beach,CA,92660,33.620141,-117.873405,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T00:48:10Z
IRVINE  CO  OFC 630 NCD LVL1 03,630 Newport Center Dr,Newport Beach,CA,92660,33.620106,-117.873365,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T00:48:10Z
IRVINE  CO  OFC 630 NCD LVL1 07,630 Newport Center Dr,Newport Beach,CA,92660,33.620182,-117.873443,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T00:48:10Z
IRVINE  CO  OFC 610 NCD 01,610 Newport Center Dr,Newport Beach,CA,92660,33.618206,-117.871468,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T00:48:08Z
CITY OF NOVATO CTYADMIN GARAGE,922 Machin Ave,Novato,CA,94945,38.106652,-122.568371,public,,ChargePoint Network,['J1772'],0,1,0,,24 hours daily,2025-08-28,2025-08-28T00:48:02Z
NAPA RIVER INN CHARGER 1,500 Main St,Napa,CA,94559,38.295921,-122.283032,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T00:48:01Z
IRVINE  CO  OFC 501 W BROADWY04,501 W Broadway,San Diego,CA,92101,32.714923,-117.167825,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T00:48:01Z
US BANK TOWER STATION 2,633 W 5th St,Los Angeles,CA,90071,34.050909,-118.254592,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T00:47:58Z
WESTLAWN STATION 1.,633 W 5th St,Los Angeles,CA,90071,34.051038,-118.254436,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T00:47:57Z
JOHN MUIR HLTH JMHOUTPATIENT#2,1450 Treat Blvd,Walnut Creek,CA,94597,37.926079,-122.053068,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T00:47:56Z
SJSU P10 CP6A1,1 Washington Sq,San Jose,CA,95112,37.33867,-121.880645,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T00:47:54Z
SJSU P4 CPB1,160 S 10th St,San Jose,CA,95112,37.338055,-121.879425,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T00:47:54Z
DC CORRIDOR FRAZIERPARK DC1,73 Frazier Mountain Park Rd,Lebec,CA,93243,34.818129,-118.882998,public,,ChargePoint Network,"['CHADEMO', 'J1772COMBO']",0,0,1,,24 hours daily,2025-08-28,2025-08-28T01:24:18Z
PMB RES PASADENA #3,625 S Fair Oaks Ave,Pasadena,CA,91105,34.135091,-118.1511,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:28:57Z
PMB RES PASADENA #2,625 S Fair Oaks Ave,Pasadena,CA,91105,34.135018,-118.15111,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:28:57Z
PMB RES PASADENA #4,625 S Fair Oaks Ave,Pasadena,CA,91105,34.135116,-118.151145,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:28:57Z
OP OFFICERETAIL 12845 PVW 04,12845 Paseo Village Way,San Diego,CA,92130,32.950945,-117.236654,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:22:00Z
OP OFFICERETAIL 12845 PVW 01,12845 Paseo Village Way,San Diego,CA,92130,32.950935,-117.236617,public,,ChargePoint Network,['J1772'],0,1,0,,24 hours daily,2025-08-28,2025-08-28T01:21:59Z
OP OFFICERETAIL 12845 PVW 05,12845 Paseo Village Way,San Diego,CA,92130,32.950898,-117.236669,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:22:00Z
OP OFFICERETAIL 12845 PVW 03,12845 Paseo Village Way,San Diego,CA,92130,32.950996,-117.236637,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:21:59Z
FATAP AIRPORT SINGLE PORT GW,1515 N Peach Ave,Fresno,CA,93727,36.763558,-119.720087,public,,ChargePoint Network,['J1772'],0,1,0,,24 hours daily,2025-08-28,2025-08-28T01:17:50Z
GF4EVA TEHACHAPI DC2,9000 Magellan Dr,Tehachapi,CA,93561,35.142332,-118.449244,public,,ChargePoint Network,"['CHADEMO', 'J1772COMBO']",0,0,1,,24 hours daily,2025-08-28,2025-08-28T01:15:01Z
GF4EVA CHOW SHELL L2,105 Chowchilla Bvd,Chowchilla,CA,93610,37.12548,-120.256905,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:29:18Z
MSTC EV CHARGER CHARGEPOINT 2,52701 CA-371,Anza,CA,92539,33.54074,-116.740757,public,,ChargePoint Network,"['CHADEMO', 'J1772COMBO']",0,0,1,,24 hours daily,2025-08-28,2025-08-28T01:20:43Z
MSTC EV CHARGER CHARGEPOINT 3,52701 CA-371,Anza,CA,92539,33.540784,-116.740733,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:29:05Z
DC CORRIDOR LOS BANOS 4K,1458 Mercey Springs Rd,Los Banos,CA,93635,37.055443,-120.835174,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:29:33Z
DC CORRIDOR TRUCKEE DC1,10069 Donner Pass Rd.,Truckee,CA,96161,39.328884,-120.18251,public,,ChargePoint Network,"['CHADEMO', 'J1772COMBO']",0,0,1,,24 hours daily,2025-08-28,2025-08-28T01:29:46Z
DC CORRIDOR TRUCKEE L2 - 1,10069 Donner Pass Rd.,Truckee,CA,96161,39.328804,-120.18257,public,,ChargePoint Network,['J1772'],0,1,0,,24 hours daily,2025-08-28,2025-08-28T01:29:46Z
DC CORRIDOR TRUCKEE L2 - 2,10069 Donner Pass Rd.,Truckee,CA,96161,39.328767,-120.182433,public,,ChargePoint Network,['J1772'],0,1,0,,24 hours daily,2025-08-28,2025-08-28T01:29:46Z
LONG BEACH LONG BEACH QM03,1126 Queens Hwy,Long Beach,CA,90802,33.752415,-118.190887,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:29:12Z
LONG BEACH LONG BEACH QM04,1126 Queens Hwy,Long Beach,CA,90802,33.752542,-118.190828,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:29:12Z
LONG BEACH LONG BEACH QM06,1126 Queens Hwy,Long Beach,CA,90802,33.752624,-118.190779,public,,ChargePoint Network,['J1772'],0,1,0,,24 hours daily,2025-08-28,2025-08-28T01:29:11Z
LONG BEACH LONG BEACH QM01,1135 Queens Hwy,Long Beach,CA,90802,33.752314,-118.190938,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:29:11Z
CITY OF CHINO COCC #1,13201 Central Ave,Chino,CA,91710,34.013233,-117.688765,public,,ChargePoint Network,['J1772'],0,1,0,,24 hours daily,2025-08-28,2025-08-28T01:29:09Z
CITY OF CHINO CITY HALL #1,13220 Central,Chino,CA,91710,34.013129,-117.691256,public,,ChargePoint Network,['J1772'],0,1,0,,24 hours daily,2025-08-28,2025-08-28T01:28:45Z
"STC VENTURE EV2-CT 14,16",330 S Murphy Ave,Sunnyvale,CA,94086,37.373468,-122.031186,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:27:58Z
"STC VENTURE EV2-CT 10,12",330 S Murphy Ave,Sunnyvale,CA,94086,37.373503,-122.031172,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:27:58Z
"STC VENTURE EV2-CT 6,8",330 S Murphy Ave,Sunnyvale,CA,94086,37.373487,-122.031143,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:27:58Z
"STC VENTURE EV1-CT 1,3",330 S Murphy Ave,Sunnyvale,CA,94086,37.372954,-122.030995,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:27:58Z
"STC VENTURE EV2-CT 5,7",330 S Murphy Ave,Sunnyvale,CA,94086,37.372907,-122.030971,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:27:58Z
"STC VENTURE EV2-CT 9,11",330 S Murphy Ave,Sunnyvale,CA,94086,37.373578,-122.031062,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:27:57Z
"STC VENTURE EV2-CT 13,15",330 S Murphy Ave,Sunnyvale,CA,94086,37.373607,-122.03105,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:27:57Z
"STC VENTURE EV1-CT 10,12",330 S Murphy Ave,Sunnyvale,CA,94086,37.373582,-122.031098,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:27:57Z
"STC VENTURE EV1-CT 14,16",330 S Murphy Ave,Sunnyvale,CA,94086,37.37362,-122.031075,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:27:57Z
"STC VENTURE EV2-CT 25,27",330 S Murphy Ave,Sunnyvale,CA,94086,37.372919,-122.031043,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:27:57Z
"STC VENTURE EV1-CT 6,8",330 S Murphy Ave,Sunnyvale,CA,94086,37.373472,-122.030866,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:27:57Z
"STC VENTURE EV1-CT 17,19",330 S Murphy Ave,Sunnyvale,CA,94086,37.373453,-122.030921,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:27:57Z
"STC VENTURE EV1-CT 9,11",330 S Murphy Ave,Sunnyvale,CA,94086,37.373531,-122.030901,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:27:56Z
"STC VENTURE EV2-CT 21,23",330 S Murphy Ave,Sunnyvale,CA,94086,37.373502,-122.030854,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:27:56Z
"STC VENTURE EV1-CT 13,15",330 S Murphy Ave,Sunnyvale,CA,94086,37.373607,-122.031134,public,,ChargePoint Network,['J1772'],0,1,0,,24 hours daily,2025-08-28,2025-08-28T01:26:17Z
"STC VENTURE EV2-CT 2,4",330 S Murphy Ave,Sunnyvale,CA,94086,37.373324,-122.030998,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:22:07Z
"STC VENTURE EV1-CT 2,4",330 S Murphy Ave,Sunnyvale,CA,94086,37.37348,-122.030911,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:22:06Z
"STC VENTURE EV2-CT 1,3",330 S Murphy Ave,Sunnyvale,CA,94086,37.372982,-122.030988,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:27:58Z
"STC VENTURE EV2-CT 26,28",330 S Murphy Ave,Sunnyvale,CA,94086,37.373582,-122.031033,public,,ChargePoint Network,['J1772'],0,1,0,,24 hours daily,2025-08-28,2025-08-28T01:26:17Z
"STC VENTURE EV1-CT 25,27",330 S Murphy Ave,Sunnyvale,CA,94086,37.373609,-122.031021,public,,ChargePoint Network,['J1772'],0,1,0,,24 hours daily,2025-08-28,2025-08-28T01:26:17Z
"STC VENTURE EV1-CT 21,23",330 S Murphy Ave,Sunnyvale,CA,94086,37.372909,-122.031008,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:25:40Z
"STC VENTURE EV1-CT 5,7",330 S Murphy Ave,Sunnyvale,CA,94086,37.373573,-122.031146,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:22:05Z
"STC VENTURE EV2-CT 17,19",330 S Murphy Ave,Sunnyvale,CA,94086,37.373535,-122.030844,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:29:10Z
SACRAMENTO CAP-3RD-2,Capitol Garage 1303 10th Street,Sacramento,CA,95814,38.578202,-121.49312,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:27:41Z
SACRAMENTO CAP-2ND-3,Capitol Garage 1303 10th Street,Sacramento,CA,95814,38.578488,-121.493893,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:15:18Z
SACRAMENTO CAP-2ND-2,Capitol Garage 1303 10th Street,Sacramento,CA,95814,38.5784,-121.493882,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:15:18Z
SACRAMENTO CAP-2ND-1,Capitol Garage 1303 10th Street,Sacramento,CA,95814,38.578475,-121.49385,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:15:18Z
SACRAMENTO CAP-3RD-1,Capitol Garage 1303 10th Street,Sacramento,CA,95814,38.57826,-121.49311,public,,ChargePoint Network,['J1772'],0,1,0,,24 hours daily,2025-08-28,2025-08-28T01:27:52Z
SACRAMENTO CAP-3RD-4,Capitol Garage 1303 10th Street,Sacramento,CA,95814,38.578101,-121.493142,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:27:39Z
SACRAMENTO MEM-5,Memorial Garage 801 14th St,Sacramento,CA,95814,38.580389,-121.486233,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:27:21Z
SACRAMENTO MEM-1,Memorial Garage 801 14th St,Sacramento,CA,95814,38.580222,-121.486093,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:27:15Z
SACRAMENTO MEM-3,Memorial Garage 801 14th St,Sacramento,CA,95814,38.580272,-121.486222,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:27:20Z
SACRAMENTO MEM-4,Memorial Garage 801 14th St,Sacramento,CA,95814,38.58028,-121.486265,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:27:20Z
SACRAMENTO OSG-2,Old Sacramento Garage 125 I Street,Sacramento,CA,95814,38.583718,-121.503019,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:27:11Z
SACRAMENTO OSG-3,Old Sacramento Garage 125 I Street,Sacramento,CA,95814,38.58374,-121.503098,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:27:08Z
SACRAMENTO OSG-4,Old Sacramento Garage 125 I Street,Sacramento,CA,95814,38.583758,-121.503197,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:27:06Z
SACRAMENTO OSG-5,Old Sacramento Garage 125 I Street,Sacramento,CA,95814,38.583777,-121.503298,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:27:10Z
SACRAMENTO TBG-1,Tower Bridge Garage 1289 Front Street,Sacramento,CA,95814,38.580887,-121.506195,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:26:40Z
SACRAMENTO TBG-2,Tower Bridge Garage 1289 Front Street,Sacramento,CA,95814,38.580845,-121.5062,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:26:40Z
SACRAMENTO TBG-3,Tower Bridge Garage 1289 Front Street,Sacramento,CA,95814,38.580685,-121.50628,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:26:40Z
SACRAMENTO TBG-5,Tower Bridge Garage 1289 Front Street,Sacramento,CA,95814,38.580547,-121.50634,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:26:40Z
SACRAMENTO CHG-ROOF-12,City Hall Garage 939 10th Street,Sacramento,CA,95814,38.581112,-121.49296,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:25:47Z
SACRAMENTO CHG-ROOF-15,City Hall Garage 939 10th Street,Sacramento,CA,95814,38.581078,-121.49261,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:25:47Z
SACRAMENTO CHG-ROOF-8,City Hall Garage  939 10th Street,Sacramento,CA,95814,38.580975,-121.493004,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:25:47Z
SACRAMENTO CHG-ROOF-9,City Hall Garage  939 10th Street,Sacramento,CA,95814,38.58103,-121.49294,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:25:45Z
SACRAMENTO CHG-ROOF-11,City Hall Garage  939 10th Street,Sacramento,CA,95814,38.58108,-121.49296,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:25:45Z
SACRAMENTO CHG-ROOF-10,City Hall Garage  939 10th Street,Sacramento,CA,95814,38.581047,-121.49295,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:25:45Z
SACRAMENTO CHG-ROOF-3,City Hall Garage 939 10th Street,Sacramento,CA,95814,38.58101,-121.49235,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:25:39Z
SACRAMENTO CHG-ROOF-4,City Hall Garage  939 10th Street,Sacramento,CA,95814,38.58092,-121.492325,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:25:39Z
SACRAMENTO CHG-ROOF-2,City Hall Garage 939 10th Street,Sacramento,CA,95814,38.580956,-121.49247,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:25:39Z
SACRAMENTO CHG-ROOF-14,City Hall Garage  939 10th Street,Sacramento,CA,95814,38.580956,-121.49266,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:25:48Z
SACRAMENTO CHG-ROOF-13,City Hall Garage  939 10th Street,Sacramento,CA,95814,38.581177,-121.49293,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:25:48Z
SACRAMENTO CHG-ROOF-5,City Hall Garage  939 10th Street,Sacramento,CA,95814,38.58106,-121.4926,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:25:39Z
SACRAMENTO CHG-ROOF-6,City Hall Garage 939 10th Street,Sacramento,CA,95814,38.581047,-121.49238,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:25:39Z
SACRAMENTO CHG-ROOF-7,City Hall Garage 939 10th Street,Sacramento,CA,95814,38.580916,-121.493029,public,,ChargePoint Network,['J1772'],0,1,0,,24 hours daily,2025-08-28,2025-08-28T01:12:10Z
SACRAMENTO CHG-ROOF-1,City Hall Garage 939 10th Street,Sacramento,CA,95814,38.580925,-121.49255,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:25:39Z
FULLERTON TOWER EAST - DOUBLE,1390 N Harbor Blvd,Fullerton,CA,92835,33.884265,-117.924644,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:29:39Z
FULLERTON TOWER SOUTH - SINGLE,1390 N Harbor Blvd,Fullerton,CA,92835,33.883992,-117.924797,public,,ChargePoint Network,['J1772'],0,1,0,,24 hours daily,2025-08-28,2025-08-28T01:29:38Z
4CD BRW STN 8,1351 Pioneer Square,Brentwood,CA,94513,37.896898,-121.719503,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:29:29Z
4CD BRW STN 1,1351 Pioneer Square,Brentwood,CA,94513,37.896847,-121.719533,public,,ChargePoint Network,['J1772'],0,1,0,,24 hours daily,2025-08-28,2025-08-28T01:29:29Z
4CD BRW STN 13,1351 Pioneer Square,Brentwood,CA,94513,37.896907,-121.719269,public,,ChargePoint Network,['J1772'],0,1,0,,24 hours daily,2025-08-28,2025-08-28T01:29:29Z
4CD BRW STN 6,1351 Pioneer Square,Brentwood,CA,94513,37.89685,-121.719232,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:29:29Z
4CD BRW STN 3,1351 Pioneer Square,Brentwood,CA,94513,37.896852,-121.719383,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:29:28Z
4CD BRW STN 12,1351 Pioneer Square,Brentwood,CA,94513,37.8969,-121.719316,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:29:30Z
4CD BRW STN 2,1351 Pioneer Square,Brentwood,CA,94513,37.896847,-121.719442,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:29:29Z
4CD BRW STN 11,1351 Pioneer Square,Brentwood,CA,94513,37.896902,-121.719359,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:29:29Z
4CD BRW STN 5,1351 Pioneer Square,Brentwood,CA,94513,37.896856,-121.719298,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:29:28Z
4CD BRW STN 9,1351 Pioneer Square,Brentwood,CA,94513,37.896902,-121.719455,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:29:28Z
4CD BRW STN 4,1351 Pioneer Square,Brentwood,CA,94513,37.896851,-121.719341,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:29:28Z
4CD BRW STN 10,1351 Pioneer Square,Brentwood,CA,94513,37.896905,-121.719408,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:29:28Z
ABM PARKING LOT 2-B,6653 3rd St,San Francisco,CA,94158,37.773114,-122.38949,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T00:55:07Z
LBX HANGAR 3,4150 E McGowen St,Long Beach,CA,90846,33.829867,-118.145034,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:09:43Z
LBX HANGAR 1,4150 E McGowen St,Long Beach,CA,90846,33.829868,-118.144935,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:09:03Z
LBX OLD NAVY 4,4250 E Carson St,Long Beach,CA,90846,33.831033,-118.144171,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:09:42Z
STATION CARMEL SUNSET CENTER N,2 San Carlos St,Carmel-by-the-Sea,CA,93921,36.552517,-121.921224,public,,ChargePoint Network,['J1772'],0,1,0,,24 hours daily,2025-08-28,2025-08-28T01:30:09Z
LONG BEACH CONVENTION CTR3,400 E Seaside Way,Long Beach,CA,90802,33.765299,-118.187745,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:29:59Z
LONG BEACH CONVENTION CTR5,400 E Seaside Way,Long Beach,CA,90802,33.765504,-118.188428,public,,ChargePoint Network,['J1772'],0,2,0,,24 hours daily,2025-08-28,2025-08-28T01:30:06Z
